Dataset Size,Number of Ants,Alpha,Beta,Evaporation,Q,Iterations,Result
100,30,1.30,1.50,0.90,11,100,1941.0
100,30,1.30,1.50,0.90,11,150,1866.0
100,30,1.30,1.50,0.90,11,200,1866.0
100,30,1.30,1.50,0.90,13,50,2342.0
100,30,1.30,1.50,0.90,13,100,1908.0
100,30,1.30,1.50,0.90,13,150,1862.0
100,30,1.30,1.50,0.90,13,200,1834.0
100,30,1.30,1.50,1.00,1,50,4063.0
100,30,1.30,1.50,1.00,1,100,4063.0
100,30,1.30,1.50,1.00,1,150,4063.0
100,30,1.30,1.50,1.00,1,200,3984.0
100,30,1.30,1.50,1.00,3,50,4193.0
100,30,1.30,1.50,1.00,3,100,4193.0
100,30,1.30,1.50,1.00,3,150,3868.0
100,30,1.30,1.50,1.00,3,200,3868.0
100,30,1.30,1.50,1.00,5,50,4132.0
100,30,1.30,1.50,1.00,5,100,4050.0
100,30,1.30,1.50,1.00,5,150,3989.0
100,30,1.30,1.50,1.00,5,200,3766.0
100,30,1.30,1.50,1.00,7,50,4163.0
100,30,1.30,1.50,1.00,7,100,4044.0
100,30,1.30,1.50,1.00,7,150,3821.0
100,30,1.30,1.50,1.00,7,200,3815.0
100,30,1.30,1.50,1.00,9,50,4064.0
100,30,1.30,1.50,1.00,9,100,3896.0
100,30,1.30,1.50,1.00,9,150,3866.0
100,30,1.30,1.50,1.00,9,200,3539.0
100,30,1.30,1.50,1.00,11,50,4019.0
100,30,1.30,1.50,1.00,11,100,3890.0
100,30,1.30,1.50,1.00,11,150,3648.0
100,30,1.30,1.50,1.00,11,200,3501.0
100,30,1.30,1.50,1.00,13,50,4019.0
100,30,1.30,1.50,1.00,13,100,3900.0
100,30,1.30,1.50,1.00,13,150,3585.0
100,30,1.30,1.50,1.00,13,200,3419.0
100,30,1.30,2.00,0.10,1,50,1958.0
100,30,1.30,2.00,0.10,1,100,1951.0
100,30,1.30,2.00,0.10,1,150,1951.0
100,30,1.30,2.00,0.10,1,200,1951.0
100,30,1.30,2.00,0.10,3,50,1960.0
100,30,1.30,2.00,0.10,3,100,1938.0
100,30,1.30,2.00,0.10,3,150,1938.0
100,30,1.30,2.00,0.10,3,200,1938.0
100,30,1.30,2.00,0.10,5,50,1920.0
100,30,1.30,2.00,0.10,5,100,1920.0
100,30,1.30,2.00,0.10,5,150,1920.0
100,30,1.30,2.00,0.10,5,200,1920.0
100,30,1.30,2.00,0.10,7,50,1965.0
100,30,1.30,2.00,0.10,7,100,1956.0
100,30,1.30,2.00,0.10,7,150,1951.0
100,30,1.30,2.00,0.10,7,200,1951.0
100,30,1.30,2.00,0.10,9,50,1997.0
100,30,1.30,2.00,0.10,9,100,1997.0
100,30,1.30,2.00,0.10,9,150,1997.0
100,30,1.30,2.00,0.10,9,200,1979.0
100,30,1.30,2.00,0.10,11,50,1930.0
100,30,1.30,2.00,0.10,11,100,1930.0
100,30,1.30,2.00,0.10,11,150,1930.0
100,30,1.30,2.00,0.10,11,200,1930.0
100,30,1.30,2.00,0.10,13,50,1903.0
100,30,1.30,2.00,0.10,13,100,1878.0
100,30,1.30,2.00,0.10,13,150,1878.0
100,30,1.30,2.00,0.10,13,200,1878.0
100,30,1.30,2.00,0.20,1,50,1923.0
100,30,1.30,2.00,0.20,1,100,1923.0
100,30,1.30,2.00,0.20,1,150,1900.0
100,30,1.30,2.00,0.20,1,200,1900.0
100,30,1.30,2.00,0.20,3,50,1884.0
100,30,1.30,2.00,0.20,3,100,1864.0
100,30,1.30,2.00,0.20,3,150,1864.0
100,30,1.30,2.00,0.20,3,200,1864.0
100,30,1.30,2.00,0.20,5,50,1943.0
100,30,1.30,2.00,0.20,5,100,1943.0
100,30,1.30,2.00,0.20,5,150,1943.0
100,30,1.30,2.00,0.20,5,200,1943.0
100,30,1.30,2.00,0.20,7,50,1917.0
100,30,1.30,2.00,0.20,7,100,1887.0
100,30,1.30,2.00,0.20,7,150,1887.0
100,30,1.30,2.00,0.20,7,200,1887.0
100,30,1.30,2.00,0.20,9,50,1909.0
100,30,1.30,2.00,0.20,9,100,1909.0
100,30,1.30,2.00,0.20,9,150,1909.0
100,30,1.30,2.00,0.20,9,200,1909.0
100,30,1.30,2.00,0.20,11,50,1968.0
100,30,1.30,2.00,0.20,11,100,1940.0
100,30,1.30,2.00,0.20,11,150,1938.0
100,30,1.30,2.00,0.20,11,200,1938.0
100,30,1.30,2.00,0.20,13,50,1981.0
100,30,1.30,2.00,0.20,13,100,1981.0
100,30,1.30,2.00,0.20,13,150,1981.0
100,30,1.30,2.00,0.20,13,200,1981.0
100,30,1.30,2.00,0.30,1,50,1939.0
100,30,1.30,2.00,0.30,1,100,1939.0
100,30,1.30,2.00,0.30,1,150,1939.0
100,30,1.30,2.00,0.30,1,200,1939.0
100,30,1.30,2.00,0.30,3,50,1907.0
100,30,1.30,2.00,0.30,3,100,1907.0
100,30,1.30,2.00,0.30,3,150,1907.0
100,30,1.30,2.00,0.30,3,200,1907.0
100,30,1.30,2.00,0.30,5,50,1886.0
100,30,1.30,2.00,0.30,5,100,1886.0
100,30,1.30,2.00,0.30,5,150,1886.0
100,30,1.30,2.00,0.30,5,200,1886.0
100,30,1.30,2.00,0.30,7,50,1938.0
100,30,1.30,2.00,0.30,7,100,1927.0
100,30,1.30,2.00,0.30,7,150,1913.0
100,30,1.30,2.00,0.30,7,200,1913.0
100,30,1.30,2.00,0.30,9,50,1935.0
100,30,1.30,2.00,0.30,9,100,1935.0
100,30,1.30,2.00,0.30,9,150,1935.0
100,30,1.30,2.00,0.30,9,200,1935.0
100,30,1.30,2.00,0.30,11,50,1917.0
100,30,1.30,2.00,0.30,11,100,1917.0
100,30,1.30,2.00,0.30,11,150,1917.0
100,30,1.30,2.00,0.30,11,200,1917.0
100,30,1.30,2.00,0.30,13,50,1938.0
100,30,1.30,2.00,0.30,13,100,1938.0
100,30,1.30,2.00,0.30,13,150,1938.0
100,30,1.30,2.00,0.30,13,200,1938.0
100,30,1.30,2.00,0.40,1,50,1915.0
100,30,1.30,2.00,0.40,1,100,1910.0
100,30,1.30,2.00,0.40,1,150,1902.0
100,30,1.30,2.00,0.40,1,200,1902.0
100,30,1.30,2.00,0.40,3,50,1897.0
100,30,1.30,2.00,0.40,3,100,1897.0
100,30,1.30,2.00,0.40,3,150,1897.0
100,30,1.30,2.00,0.40,3,200,1897.0
100,30,1.30,2.00,0.40,5,50,1967.0
100,30,1.30,2.00,0.40,5,100,1934.0
100,30,1.30,2.00,0.40,5,150,1925.0
100,30,1.30,2.00,0.40,5,200,1925.0
100,30,1.30,2.00,0.40,7,50,1914.0
100,30,1.30,2.00,0.40,7,100,1914.0
100,30,1.30,2.00,0.40,7,150,1914.0
100,30,1.30,2.00,0.40,7,200,1914.0
100,30,1.30,2.00,0.40,9,50,1887.0
100,30,1.30,2.00,0.40,9,100,1861.0
100,30,1.30,2.00,0.40,9,150,1861.0
100,30,1.30,2.00,0.40,9,200,1861.0
100,30,1.30,2.00,0.40,11,50,1904.0
100,30,1.30,2.00,0.40,11,100,1904.0
100,30,1.30,2.00,0.40,11,150,1904.0
100,30,1.30,2.00,0.40,11,200,1903.0
100,30,1.30,2.00,0.40,13,50,1955.0
100,30,1.30,2.00,0.40,13,100,1955.0
100,30,1.30,2.00,0.40,13,150,1955.0
100,30,1.30,2.00,0.40,13,200,1955.0
100,30,1.30,2.00,0.50,1,50,1925.0
100,30,1.30,2.00,0.50,1,100,1919.0
100,30,1.30,2.00,0.50,1,150,1915.0
100,30,1.30,2.00,0.50,1,200,1910.0
100,30,1.30,2.00,0.50,3,50,1922.0
100,30,1.30,2.00,0.50,3,100,1892.0
100,30,1.30,2.00,0.50,3,150,1892.0
100,30,1.30,2.00,0.50,3,200,1892.0
100,30,1.30,2.00,0.50,5,50,1868.0
100,30,1.30,2.00,0.50,5,100,1868.0
100,30,1.30,2.00,0.50,5,150,1868.0
100,30,1.30,2.00,0.50,5,200,1868.0
100,30,1.30,2.00,0.50,7,50,1903.0
100,30,1.30,2.00,0.50,7,100,1903.0
100,30,1.30,2.00,0.50,7,150,1901.0
100,30,1.30,2.00,0.50,7,200,1901.0
100,30,1.30,2.00,0.50,9,50,1868.0
100,30,1.30,2.00,0.50,9,100,1853.0
100,30,1.30,2.00,0.50,9,150,1853.0
100,30,1.30,2.00,0.50,9,200,1853.0
100,30,1.30,2.00,0.50,11,50,1938.0
100,30,1.30,2.00,0.50,11,100,1933.0
100,30,1.30,2.00,0.50,11,150,1932.0
100,30,1.30,2.00,0.50,11,200,1932.0
100,30,1.30,2.00,0.50,13,50,1920.0
100,30,1.30,2.00,0.50,13,100,1920.0
100,30,1.30,2.00,0.50,13,150,1910.0
100,30,1.30,2.00,0.50,13,200,1910.0
100,30,1.30,2.00,0.60,1,50,1918.0
100,30,1.30,2.00,0.60,1,100,1918.0
100,30,1.30,2.00,0.60,1,150,1918.0
100,30,1.30,2.00,0.60,1,200,1918.0
100,30,1.30,2.00,0.60,3,50,1902.0
100,30,1.30,2.00,0.60,3,100,1863.0
100,30,1.30,2.00,0.60,3,150,1863.0
100,30,1.30,2.00,0.60,3,200,1863.0
100,30,1.30,2.00,0.60,5,50,1909.0
100,30,1.30,2.00,0.60,5,100,1909.0
100,30,1.30,2.00,0.60,5,150,1909.0
100,30,1.30,2.00,0.60,5,200,1909.0
100,30,1.30,2.00,0.60,7,50,1880.0
100,30,1.30,2.00,0.60,7,100,1880.0
100,30,1.30,2.00,0.60,7,150,1880.0
100,30,1.30,2.00,0.60,7,200,1880.0
100,30,1.30,2.00,0.60,9,50,1876.0
100,30,1.30,2.00,0.60,9,100,1861.0
100,30,1.30,2.00,0.60,9,150,1861.0
100,30,1.30,2.00,0.60,9,200,1861.0
100,30,1.30,2.00,0.60,11,50,1952.0
100,30,1.30,2.00,0.60,11,100,1930.0
100,30,1.30,2.00,0.60,11,150,1920.0
100,30,1.30,2.00,0.60,11,200,1919.0
100,30,1.30,2.00,0.60,13,50,1933.0
100,30,1.30,2.00,0.60,13,100,1921.0
100,30,1.30,2.00,0.60,13,150,1883.0
100,30,1.30,2.00,0.60,13,200,1883.0
100,30,1.30,2.00,0.70,1,50,1889.0
100,30,1.30,2.00,0.70,1,100,1872.0
100,30,1.30,2.00,0.70,1,150,1872.0
100,30,1.30,2.00,0.70,1,200,1872.0
100,30,1.30,2.00,0.70,3,50,1927.0
100,30,1.30,2.00,0.70,3,100,1891.0
100,30,1.30,2.00,0.70,3,150,1891.0
100,30,1.30,2.00,0.70,3,200,1891.0
100,30,1.30,2.00,0.70,5,50,1846.0
100,30,1.30,2.00,0.70,5,100,1846.0
100,30,1.30,2.00,0.70,5,150,1846.0
100,30,1.30,2.00,0.70,5,200,1846.0
100,30,1.30,2.00,0.70,7,50,1910.0
100,30,1.30,2.00,0.70,7,100,1891.0
100,30,1.30,2.00,0.70,7,150,1891.0
100,30,1.30,2.00,0.70,7,200,1890.0
100,30,1.30,2.00,0.70,9,50,1934.0
100,30,1.30,2.00,0.70,9,100,1925.0
100,30,1.30,2.00,0.70,9,150,1925.0
100,30,1.30,2.00,0.70,9,200,1925.0
100,30,1.30,2.00,0.70,11,50,1933.0
100,30,1.30,2.00,0.70,11,100,1908.0
100,30,1.30,2.00,0.70,11,150,1908.0
100,30,1.30,2.00,0.70,11,200,1908.0
100,30,1.30,2.00,0.70,13,50,1917.0
100,30,1.30,2.00,0.70,13,100,1898.0
100,30,1.30,2.00,0.70,13,150,1898.0
100,30,1.30,2.00,0.70,13,200,1898.0
100,30,1.30,2.00,0.80,1,50,2022.0
100,30,1.30,2.00,0.80,1,100,1855.0
100,30,1.30,2.00,0.80,1,150,1843.0
100,30,1.30,2.00,0.80,1,200,1843.0
100,30,1.30,2.00,0.80,3,50,1927.0
100,30,1.30,2.00,0.80,3,100,1879.0
100,30,1.30,2.00,0.80,3,150,1850.0
100,30,1.30,2.00,0.80,3,200,1850.0
100,30,1.30,2.00,0.80,5,50,1901.0
100,30,1.30,2.00,0.80,5,100,1901.0
100,30,1.30,2.00,0.80,5,150,1901.0
100,30,1.30,2.00,0.80,5,200,1901.0
100,30,1.30,2.00,0.80,7,50,1944.0
100,30,1.30,2.00,0.80,7,100,1914.0
100,30,1.30,2.00,0.80,7,150,1914.0
100,30,1.30,2.00,0.80,7,200,1914.0
100,30,1.30,2.00,0.80,9,50,1909.0
100,30,1.30,2.00,0.80,9,100,1909.0
100,30,1.30,2.00,0.80,9,150,1909.0
100,30,1.30,2.00,0.80,9,200,1909.0
100,30,1.30,2.00,0.80,11,50,1937.0
100,30,1.30,2.00,0.80,11,100,1884.0
100,30,1.30,2.00,0.80,11,150,1884.0
100,30,1.30,2.00,0.80,11,200,1884.0
100,30,1.30,2.00,0.80,13,50,1925.0
100,30,1.30,2.00,0.80,13,100,1874.0
100,30,1.30,2.00,0.80,13,150,1873.0
100,30,1.30,2.00,0.80,13,200,1873.0
100,30,1.30,2.00,0.90,1,50,3162.0
100,30,1.30,2.00,0.90,1,100,1945.0
100,30,1.30,2.00,0.90,1,150,1861.0
100,30,1.30,2.00,0.90,1,200,1848.0
100,30,1.30,2.00,0.90,3,50,2653.0
100,30,1.30,2.00,0.90,3,100,1826.0
100,30,1.30,2.00,0.90,3,150,1826.0
100,30,1.30,2.00,0.90,3,200,1826.0
100,30,1.30,2.00,0.90,5,50,2457.0
100,30,1.30,2.00,0.90,5,100,1858.0
100,30,1.30,2.00,0.90,5,150,1858.0
100,30,1.30,2.00,0.90,5,200,1858.0
100,30,1.30,2.00,0.90,7,50,2240.0
100,30,1.30,2.00,0.90,7,100,1874.0
100,30,1.30,2.00,0.90,7,150,1829.0
100,30,1.30,2.00,0.90,7,200,1810.0
100,30,1.30,2.00,0.90,9,50,2261.0
100,30,1.30,2.00,0.90,9,100,1909.0
100,30,1.30,2.00,0.90,9,150,1898.0
100,30,1.30,2.00,0.90,9,200,1898.0
100,30,1.30,2.00,0.90,11,50,2230.0
100,30,1.30,2.00,0.90,11,100,1880.0
100,30,1.30,2.00,0.90,11,150,1858.0
100,30,1.30,2.00,0.90,11,200,1842.0
100,30,1.30,2.00,0.90,13,50,2143.0
100,30,1.30,2.00,0.90,13,100,1907.0
100,30,1.30,2.00,0.90,13,150,1843.0
100,30,1.30,2.00,0.90,13,200,1843.0
100,30,1.30,2.00,1.00,1,50,3573.0
100,30,1.30,2.00,1.00,1,100,3389.0
100,30,1.30,2.00,1.00,1,150,3389.0
100,30,1.30,2.00,1.00,1,200,3389.0
100,30,1.30,2.00,1.00,3,50,3588.0
100,30,1.30,2.00,1.00,3,100,3432.0
100,30,1.30,2.00,1.00,3,150,3335.0
100,30,1.30,2.00,1.00,3,200,3313.0
100,30,1.30,2.00,1.00,5,50,3554.0
100,30,1.30,2.00,1.00,5,100,3334.0
100,30,1.30,2.00,1.00,5,150,3334.0
100,30,1.30,2.00,1.00,5,200,3161.0
100,30,1.30,2.00,1.00,7,50,3295.0
100,30,1.30,2.00,1.00,7,100,3295.0
100,30,1.30,2.00,1.00,7,150,3213.0
100,30,1.30,2.00,1.00,7,200,3060.0
100,30,1.30,2.00,1.00,9,50,3351.0
100,30,1.30,2.00,1.00,9,100,3280.0
100,30,1.30,2.00,1.00,9,150,3079.0
100,30,1.30,2.00,1.00,9,200,3079.0
100,30,1.30,2.00,1.00,11,50,3521.0
100,30,1.30,2.00,1.00,11,100,3222.0
100,30,1.30,2.00,1.00,11,150,3069.0
100,30,1.30,2.00,1.00,11,200,2980.0
100,30,1.30,2.00,1.00,13,50,3428.0
100,30,1.30,2.00,1.00,13,100,3091.0
100,30,1.30,2.00,1.00,13,150,3014.0
100,30,1.30,2.00,1.00,13,200,2864.0
100,30,1.30,2.50,0.10,1,50,1918.0
100,30,1.30,2.50,0.10,1,100,1918.0
100,30,1.30,2.50,0.10,1,150,1918.0
100,30,1.30,2.50,0.10,1,200,1917.0
100,30,1.30,2.50,0.10,3,50,1909.0
100,30,1.30,2.50,0.10,3,100,1909.0
100,30,1.30,2.50,0.10,3,150,1909.0
100,30,1.30,2.50,0.10,3,200,1909.0
100,30,1.30,2.50,0.10,5,50,1901.0
100,30,1.30,2.50,0.10,5,100,1901.0
100,30,1.30,2.50,0.10,5,150,1901.0
100,30,1.30,2.50,0.10,5,200,1901.0
100,30,1.30,2.50,0.10,7,50,1888.0
100,30,1.30,2.50,0.10,7,100,1888.0
100,30,1.30,2.50,0.10,7,150,1884.0
100,30,1.30,2.50,0.10,7,200,1884.0
100,30,1.30,2.50,0.10,9,50,1960.0
100,30,1.30,2.50,0.10,9,100,1948.0
100,30,1.30,2.50,0.10,9,150,1948.0
100,30,1.30,2.50,0.10,9,200,1948.0
100,30,1.30,2.50,0.10,11,50,1879.0
100,30,1.30,2.50,0.10,11,100,1879.0
100,30,1.30,2.50,0.10,11,150,1879.0
100,30,1.30,2.50,0.10,11,200,1879.0
100,30,1.30,2.50,0.10,13,50,1961.0
100,30,1.30,2.50,0.10,13,100,1961.0
100,30,1.30,2.50,0.10,13,150,1961.0
100,30,1.30,2.50,0.10,13,200,1961.0
100,30,1.30,2.50,0.20,1,50,1888.0
100,30,1.30,2.50,0.20,1,100,1888.0
100,30,1.30,2.50,0.20,1,150,1885.0
100,30,1.30,2.50,0.20,1,200,1885.0
100,30,1.30,2.50,0.20,3,50,1899.0
100,30,1.30,2.50,0.20,3,100,1894.0
100,30,1.30,2.50,0.20,3,150,1894.0
100,30,1.30,2.50,0.20,3,200,1894.0
100,30,1.30,2.50,0.20,5,50,1921.0
100,30,1.30,2.50,0.20,5,100,1921.0
100,30,1.30,2.50,0.20,5,150,1914.0
100,30,1.30,2.50,0.20,5,200,1914.0
100,30,1.30,2.50,0.20,7,50,1939.0
100,30,1.30,2.50,0.20,7,100,1921.0
100,30,1.30,2.50,0.20,7,150,1918.0
100,30,1.30,2.50,0.20,7,200,1918.0
100,30,1.30,2.50,0.20,9,50,1872.0
100,30,1.30,2.50,0.20,9,100,1867.0
100,30,1.30,2.50,0.20,9,150,1867.0
100,30,1.30,2.50,0.20,9,200,1867.0
100,30,1.30,2.50,0.20,11,50,1915.0
100,30,1.30,2.50,0.20,11,100,1915.0
100,30,1.30,2.50,0.20,11,150,1915.0
100,30,1.30,2.50,0.20,11,200,1915.0
100,30,1.30,2.50,0.20,13,50,1892.0
100,30,1.30,2.50,0.20,13,100,1892.0
100,30,1.30,2.50,0.20,13,150,1892.0
100,30,1.30,2.50,0.20,13,200,1892.0
100,30,1.30,2.50,0.30,1,50,1862.0
100,30,1.30,2.50,0.30,1,100,1840.0
100,30,1.30,2.50,0.30,1,150,1840.0
100,30,1.30,2.50,0.30,1,200,1840.0
100,30,1.30,2.50,0.30,3,50,1908.0
100,30,1.30,2.50,0.30,3,100,1908.0
100,30,1.30,2.50,0.30,3,150,1908.0
100,30,1.30,2.50,0.30,3,200,1908.0
100,30,1.30,2.50,0.30,5,50,1846.0
100,30,1.30,2.50,0.30,5,100,1846.0
100,30,1.30,2.50,0.30,5,150,1845.0
100,30,1.30,2.50,0.30,5,200,1845.0
100,30,1.30,2.50,0.30,7,50,1845.0
100,30,1.30,2.50,0.30,7,100,1845.0
100,30,1.30,2.50,0.30,7,150,1845.0
100,30,1.30,2.50,0.30,7,200,1845.0
100,30,1.30,2.50,0.30,9,50,1948.0
100,30,1.30,2.50,0.30,9,100,1948.0
100,30,1.30,2.50,0.30,9,150,1948.0
100,30,1.30,2.50,0.30,9,200,1942.0
100,30,1.30,2.50,0.30,11,50,1895.0
100,30,1.30,2.50,0.30,11,100,1895.0
100,30,1.30,2.50,0.30,11,150,1895.0
100,30,1.30,2.50,0.30,11,200,1895.0
100,30,1.30,2.50,0.30,13,50,1929.0
100,30,1.30,2.50,0.30,13,100,1929.0
100,30,1.30,2.50,0.30,13,150,1929.0
100,30,1.30,2.50,0.30,13,200,1929.0
100,30,1.30,2.50,0.40,1,50,1934.0
100,30,1.30,2.50,0.40,1,100,1934.0
100,30,1.30,2.50,0.40,1,150,1934.0
100,30,1.30,2.50,0.40,1,200,1934.0
100,30,1.30,2.50,0.40,3,50,1903.0
100,30,1.30,2.50,0.40,3,100,1903.0
100,30,1.30,2.50,0.40,3,150,1903.0
100,30,1.30,2.50,0.40,3,200,1903.0
100,30,1.30,2.50,0.40,5,50,1904.0
100,30,1.30,2.50,0.40,5,100,1904.0
100,30,1.30,2.50,0.40,5,150,1904.0
100,30,1.30,2.50,0.40,5,200,1898.0
100,30,1.30,2.50,0.40,7,50,1943.0
100,30,1.30,2.50,0.40,7,100,1943.0
100,30,1.30,2.50,0.40,7,150,1943.0
100,30,1.30,2.50,0.40,7,200,1943.0
100,30,1.30,2.50,0.40,9,50,1940.0
100,30,1.30,2.50,0.40,9,100,1940.0
100,30,1.30,2.50,0.40,9,150,1938.0
100,30,1.30,2.50,0.40,9,200,1938.0
100,30,1.30,2.50,0.40,11,50,1916.0
100,30,1.30,2.50,0.40,11,100,1893.0
100,30,1.30,2.50,0.40,11,150,1893.0
100,30,1.30,2.50,0.40,11,200,1893.0
100,30,1.30,2.50,0.40,13,50,1868.0
100,30,1.30,2.50,0.40,13,100,1859.0
100,30,1.30,2.50,0.40,13,150,1859.0
100,30,1.30,2.50,0.40,13,200,1859.0
100,30,1.30,2.50,0.50,1,50,1859.0
100,30,1.30,2.50,0.50,1,100,1859.0
100,30,1.30,2.50,0.50,1,150,1859.0
100,30,1.30,2.50,0.50,1,200,1859.0
100,30,1.30,2.50,0.50,3,50,1930.0
100,30,1.30,2.50,0.50,3,100,1927.0
100,30,1.30,2.50,0.50,3,150,1927.0
100,30,1.30,2.50,0.50,3,200,1927.0
100,30,1.30,2.50,0.50,5,50,1839.0
100,30,1.30,2.50,0.50,5,100,1839.0
100,30,1.30,2.50,0.50,5,150,1839.0
100,30,1.30,2.50,0.50,5,200,1839.0
100,30,1.30,2.50,0.50,7,50,1886.0
100,30,1.30,2.50,0.50,7,100,1881.0
100,30,1.30,2.50,0.50,7,150,1881.0
100,30,1.30,2.50,0.50,7,200,1881.0
100,30,1.30,2.50,0.50,9,50,1837.0
100,30,1.30,2.50,0.50,9,100,1837.0
100,30,1.30,2.50,0.50,9,150,1837.0
100,30,1.30,2.50,0.50,9,200,1837.0
100,30,1.30,2.50,0.50,11,50,1929.0
100,30,1.30,2.50,0.50,11,100,1903.0
100,30,1.30,2.50,0.50,11,150,1892.0
100,30,1.30,2.50,0.50,11,200,1892.0
100,30,1.30,2.50,0.50,13,50,1881.0
100,30,1.30,2.50,0.50,13,100,1881.0
100,30,1.30,2.50,0.50,13,150,1881.0
100,30,1.30,2.50,0.50,13,200,1881.0
100,30,1.30,2.50,0.60,1,50,1878.0
100,30,1.30,2.50,0.60,1,100,1878.0
100,30,1.30,2.50,0.60,1,150,1878.0
100,30,1.30,2.50,0.60,1,200,1878.0
100,30,1.30,2.50,0.60,3,50,1851.0
100,30,1.30,2.50,0.60,3,100,1851.0
100,30,1.30,2.50,0.60,3,150,1851.0
100,30,1.30,2.50,0.60,3,200,1851.0
100,30,1.30,2.50,0.60,5,50,1862.0
100,30,1.30,2.50,0.60,5,100,1854.0
100,30,1.30,2.50,0.60,5,150,1854.0
100,30,1.30,2.50,0.60,5,200,1854.0
100,30,1.30,2.50,0.60,7,50,1876.0
100,30,1.30,2.50,0.60,7,100,1876.0
100,30,1.30,2.50,0.60,7,150,1868.0
100,30,1.30,2.50,0.60,7,200,1868.0
100,30,1.30,2.50,0.60,9,50,1848.0
100,30,1.30,2.50,0.60,9,100,1848.0
100,30,1.30,2.50,0.60,9,150,1848.0
100,30,1.30,2.50,0.60,9,200,1848.0
100,30,1.30,2.50,0.60,11,50,1912.0
100,30,1.30,2.50,0.60,11,100,1903.0
100,30,1.30,2.50,0.60,11,150,1903.0
100,30,1.30,2.50,0.60,11,200,1903.0
100,30,1.30,2.50,0.60,13,50,1914.0
100,30,1.30,2.50,0.60,13,100,1897.0
100,30,1.30,2.50,0.60,13,150,1897.0
100,30,1.30,2.50,0.60,13,200,1897.0
100,30,1.30,2.50,0.70,1,50,1932.0
100,30,1.30,2.50,0.70,1,100,1899.0
100,30,1.30,2.50,0.70,1,150,1883.0
100,30,1.30,2.50,0.70,1,200,1883.0
100,30,1.30,2.50,0.70,3,50,1888.0
100,30,1.30,2.50,0.70,3,100,1886.0
100,30,1.30,2.50,0.70,3,150,1886.0
100,30,1.30,2.50,0.70,3,200,1886.0
100,30,1.30,2.50,0.70,5,50,1865.0
100,30,1.30,2.50,0.70,5,100,1865.0
100,30,1.30,2.50,0.70,5,150,1865.0
100,30,1.30,2.50,0.70,5,200,1865.0
100,30,1.30,2.50,0.70,7,50,1897.0
100,30,1.30,2.50,0.70,7,100,1872.0
100,30,1.30,2.50,0.70,7,150,1835.0
100,30,1.30,2.50,0.70,7,200,1835.0
100,30,1.30,2.50,0.70,9,50,1879.0
100,30,1.30,2.50,0.70,9,100,1879.0
100,30,1.30,2.50,0.70,9,150,1879.0
100,30,1.30,2.50,0.70,9,200,1879.0
100,30,1.30,2.50,0.70,11,50,1874.0
100,30,1.30,2.50,0.70,11,100,1874.0
100,30,1.30,2.50,0.70,11,150,1874.0
100,30,1.30,2.50,0.70,11,200,1874.0
100,30,1.30,2.50,0.70,13,50,1857.0
100,30,1.30,2.50,0.70,13,100,1835.0
100,30,1.30,2.50,0.70,13,150,1835.0
100,30,1.30,2.50,0.70,13,200,1835.0
100,30,1.30,2.50,0.80,1,50,1918.0
100,30,1.30,2.50,0.80,1,100,1858.0
100,30,1.30,2.50,0.80,1,150,1858.0
100,30,1.30,2.50,0.80,1,200,1858.0
100,30,1.30,2.50,0.80,3,50,1937.0
100,30,1.30,2.50,0.80,3,100,1864.0
100,30,1.30,2.50,0.80,3,150,1838.0
100,30,1.30,2.50,0.80,3,200,1838.0
100,30,1.30,2.50,0.80,5,50,1922.0
100,30,1.30,2.50,0.80,5,100,1874.0
100,30,1.30,2.50,0.80,5,150,1874.0
100,30,1.30,2.50,0.80,5,200,1874.0
100,30,1.30,2.50,0.80,7,50,1926.0
100,30,1.30,2.50,0.80,7,100,1826.0
100,30,1.30,2.50,0.80,7,150,1826.0
100,30,1.30,2.50,0.80,7,200,1826.0
100,30,1.30,2.50,0.80,9,50,1880.0
100,30,1.30,2.50,0.80,9,100,1874.0
100,30,1.30,2.50,0.80,9,150,1874.0
100,30,1.30,2.50,0.80,9,200,1874.0
100,30,1.30,2.50,0.80,11,50,1871.0
100,30,1.30,2.50,0.80,11,100,1846.0
100,30,1.30,2.50,0.80,11,150,1846.0
100,30,1.30,2.50,0.80,11,200,1846.0
100,30,1.30,2.50,0.80,13,50,1916.0
100,30,1.30,2.50,0.80,13,100,1886.0
100,30,1.30,2.50,0.80,13,150,1876.0
100,30,1.30,2.50,0.80,13,200,1876.0
100,30,1.30,2.50,0.90,1,50,2744.0
100,30,1.30,2.50,0.90,1,100,1894.0
100,30,1.30,2.50,0.90,1,150,1859.0
100,30,1.30,2.50,0.90,1,200,1841.0
100,30,1.30,2.50,0.90,3,50,2347.0
100,30,1.30,2.50,0.90,3,100,1858.0
100,30,1.30,2.50,0.90,3,150,1842.0
100,30,1.30,2.50,0.90,3,200,1842.0
100,30,1.30,2.50,0.90,5,50,2172.0
100,30,1.30,2.50,0.90,5,100,1899.0
100,30,1.30,2.50,0.90,5,150,1844.0
100,30,1.30,2.50,0.90,5,200,1844.0
100,30,1.30,2.50,0.90,7,50,2143.0
100,30,1.30,2.50,0.90,7,100,1866.0
100,30,1.30,2.50,0.90,7,150,1832.0
100,30,1.30,2.50,0.90,7,200,1826.0
100,30,1.30,2.50,0.90,9,50,2013.0
100,30,1.30,2.50,0.90,9,100,1870.0
100,30,1.30,2.50,0.90,9,150,1855.0
